classifier,strategy,fold,sample_idx,true_class,bif_step,last_bif_step,start_step,target_class,orig_set,cf_set,found,neighbor_global_idx,neighbor_rank,var_indices,attempts,cost,dist_nn_orig_segment,dist_cf_orig,dist_cf_nn
CASIM,random,1,14,0,55,34,34,1,[0],[1],True,240.0,0.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.07818181818181819,0.05588235294117647,0.07818181818181819,0.0
CASIM,random,1,15,0,14,10,10,2,"[0, 1]","[0, 1, 2]",True,522.0,40.0,"[5, 0, 9, 6, 2, 1, 8]",1,0.05714285714285714,0.05,0.05714285714285714,0.0
CASIM,random,1,15,0,14,10,10,3,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,15,0,14,10,10,4,"[0, 1]","[0, 1, 4]",True,1048.0,84.0,"[6, 2]",1,0.04285714285714286,0.06,0.04285714285714286,0.07857142857142857
CASIM,random,1,15,0,22,14,14,1,"[0, 2]","[0, 1, 2]",True,246.0,6.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.07272727272727272,0.07142857142857142,0.07272727272727272,0.0
CASIM,random,1,15,0,32,22,22,2,"[0, 1]",[2],True,552.0,68.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.078125,0.08181818181818182,0.078125,0.003125
CASIM,random,1,15,0,40,32,32,1,[0],"[0, 1]",True,246.0,6.0,"[9, 4, 2, 0, 5]",1,0.0525,0.071875,0.0525,0.0225
CASIM,random,1,15,0,55,40,40,1,[0],,False,,,,0,,,,
CASIM,random,1,16,0,14,10,10,3,"[0, 1, 2]","[0, 1, 2, 3]",True,764.0,44.0,"[5, 0, 9, 6, 2, 1, 8]",1,0.09285714285714286,0.04,0.09285714285714286,0.03571428571428571
CASIM,random,1,16,0,14,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,16,0,34,14,14,2,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,16,0,56,34,34,1,[0],[1],True,380.0,132.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.09464285714285714,0.07647058823529412,0.09464285714285714,0.0
CASIM,random,1,17,0,14,10,10,3,"[0, 1, 2]","[0, 1, 2, 3]",True,945.0,215.0,"[5, 0, 9, 6, 2, 1, 8]",1,0.08571428571428572,0.06,0.08571428571428572,0.02142857142857143
CASIM,random,1,17,0,14,10,10,4,"[0, 1, 2]","[0, 1, 4]",True,1145.0,177.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.09285714285714286,0.05,0.09285714285714286,0.02857142857142857
CASIM,random,1,17,0,18,14,14,2,"[0, 1]","[1, 2]",True,649.0,162.0,"[6, 2]",1,0.027777777777777776,0.05,0.027777777777777776,0.027777777777777776
CASIM,random,1,17,0,50,18,18,0,[1],"[0, 1]",True,129.0,124.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.068,0.06111111111111111,0.068,0.0
CASIM,random,1,18,0,14,10,10,1,[0],"[0, 1, 2]",True,283.0,40.0,"[5, 0, 9, 6, 2, 1, 8]",1,0.06428571428571428,0.06,0.06428571428571428,0.0
CASIM,random,1,18,0,14,10,10,2,[0],"[0, 1, 2]",True,718.0,227.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.05714285714285714,0.05,0.05714285714285714,0.0
CASIM,random,1,18,0,14,10,10,3,[0],,False,,,,0,,,,
CASIM,random,1,18,0,14,10,10,4,[0],"[0, 1, 2, 4]",True,1081.0,116.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.10714285714285714,0.04,0.10714285714285714,0.0
CASIM,random,1,18,0,24,14,14,2,"[0, 1]","[0, 1, 2]",True,718.0,227.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.058333333333333334,0.05714285714285714,0.058333333333333334,0.0
CASIM,random,1,18,0,34,24,24,2,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,18,0,56,34,34,1,[0],,False,,,,0,,,,
CASIM,random,1,19,0,14,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,19,0,14,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,19,0,34,14,14,2,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,19,0,54,34,34,1,[0],[1],True,328.0,85.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.08148148148148149,0.08823529411764706,0.08148148148148149,0.0
CASIM,random,1,20,0,14,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,20,0,14,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,20,0,34,14,14,2,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,20,0,55,34,34,1,[0],[1],True,262.0,21.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.07090909090909091,0.058823529411764705,0.07090909090909091,0.0
CASIM,random,1,21,0,14,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,21,0,14,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,21,0,34,14,14,2,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,21,0,56,34,34,1,[0],[1],True,260.0,19.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.08571428571428572,0.07352941176470588,0.08571428571428572,0.0
CASIM,random,1,22,0,14,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,22,0,14,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,22,0,31,14,14,2,"[0, 1]",[2],True,566.0,85.0,"[6, 2]",1,0.035483870967741936,0.08571428571428572,0.035483870967741936,0.03870967741935484
CASIM,random,1,22,0,40,31,31,0,[1],"[0, 1]",True,62.0,57.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.06,0.06451612903225806,0.06,0.0
CASIM,random,1,22,0,55,40,40,1,[0],[1],True,438.0,189.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.08181818181818182,0.0725,0.08181818181818182,0.0
CASIM,random,1,23,0,14,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,23,0,14,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,23,0,34,14,14,2,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,23,0,56,34,34,1,[0],[1],True,354.0,108.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.08035714285714286,0.07647058823529412,0.08035714285714286,0.0
CASIM,random,1,24,0,14,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,24,0,14,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,24,0,19,14,14,1,"[0, 2]","[0, 1, 2]",True,427.0,180.0,"[6, 2]",1,0.02631578947368421,0.08571428571428572,0.02631578947368421,0.04736842105263158
CASIM,random,1,24,0,31,19,19,2,"[0, 1]",[2],True,608.0,121.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.06129032258064516,0.07368421052631578,0.06129032258064516,0.0
CASIM,random,1,24,0,55,31,31,1,[0],[1],True,260.0,19.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.08727272727272728,0.07741935483870968,0.08727272727272728,0.0
CASIM,random,1,25,0,14,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,25,0,14,10,10,4,"[0, 1, 2]","[1, 4]",True,1010.0,47.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.09285714285714286,0.06,0.09285714285714286,0.02857142857142857
CASIM,random,1,25,0,34,14,14,2,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,26,0,14,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,26,0,14,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,26,0,34,14,14,2,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,26,0,54,34,34,1,[0],[1],True,354.0,110.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.06851851851851852,0.052941176470588235,0.06851851851851852,0.0
CASIM,random,1,27,0,14,10,10,2,"[0, 1]","[0, 1, 2]",True,627.0,138.0,"[5, 0, 9, 6, 2, 1, 8]",1,0.02857142857142857,0.03,0.02857142857142857,0.0
CASIM,random,1,27,0,14,10,10,3,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,27,0,14,10,10,4,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,27,0,34,14,14,2,"[0, 1]",[2],True,547.0,62.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.07941176470588235,0.05714285714285714,0.07941176470588235,0.0
CASIM,random,1,27,0,56,34,34,1,[0],[1],True,333.0,88.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.08214285714285714,0.07352941176470588,0.08214285714285714,0.0
CASIM,random,1,28,0,14,10,10,3,"[0, 1, 2]","[0, 1, 2, 3]",True,946.0,216.0,"[5, 0, 9, 6, 2, 1, 8]",1,0.08571428571428572,0.05,0.08571428571428572,0.014285714285714285
CASIM,random,1,28,0,14,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,28,0,34,14,14,2,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,28,0,54,34,34,1,[0],[1],True,438.0,190.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.07592592592592592,0.05588235294117647,0.07592592592592592,0.0
CASIM,random,1,29,0,14,10,10,1,"[0, 2]","[0, 1, 2]",True,320.0,75.0,"[5, 0, 9, 6, 2, 1, 8]",1,0.05714285714285714,0.05,0.05714285714285714,0.0
CASIM,random,1,29,0,14,10,10,3,"[0, 2]",,False,,,,0,,,,
CASIM,random,1,29,0,14,10,10,4,"[0, 2]",,False,,,,0,,,,
CASIM,random,1,29,0,34,14,14,2,"[0, 1]",[2],True,608.0,121.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.09705882352941177,0.09285714285714286,0.09705882352941177,0.0
CASIM,random,1,29,0,55,34,34,1,[0],[1],True,331.0,88.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.07818181818181819,0.07058823529411765,0.07818181818181819,0.0
CASIM,random,1,30,0,14,10,10,4,"[0, 1, 2]","[0, 1, 2, 4]",True,1087.0,121.0,"[5, 0, 9, 6, 2, 1, 8]",1,0.09285714285714286,0.06,0.09285714285714286,0.04285714285714286
CASIM,random,1,30,0,34,14,14,1,[0],"[0, 1]",True,433.0,185.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.07058823529411765,0.08571428571428572,0.07058823529411765,0.0
CASIM,random,1,30,0,34,14,14,2,[0],,False,,,,0,,,,
CASIM,random,1,30,0,44,34,34,1,[0],"[0, 1]",True,433.0,183.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.07954545454545454,0.07058823529411765,0.07954545454545454,0.0
CASIM,random,1,30,0,55,44,44,1,[0],[1],True,385.0,138.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.09272727272727273,0.07272727272727272,0.09272727272727273,0.0
CASIM,random,1,31,0,14,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,31,0,14,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,31,0,34,14,14,2,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,31,0,56,34,34,1,[0],[1],True,260.0,19.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.07857142857142857,0.07941176470588235,0.07857142857142857,0.0
CASIM,random,1,32,0,14,10,10,3,"[0, 1, 2]","[0, 1, 2, 3]",True,946.0,216.0,"[5, 0, 9, 6, 2, 1, 8]",1,0.07142857142857142,0.04,0.07142857142857142,0.014285714285714285
CASIM,random,1,32,0,14,10,10,4,"[0, 1, 2]","[1, 2, 4]",True,965.0,5.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.05714285714285714,0.02,0.05714285714285714,0.03571428571428571
CASIM,random,1,32,0,32,14,14,2,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,33,0,14,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,33,0,14,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,33,0,34,14,14,2,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,33,0,55,34,34,1,[0],[1],True,354.0,110.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.07636363636363637,0.07647058823529412,0.07636363636363637,0.0
CASIM,random,1,34,0,14,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,34,0,29,14,14,1,"[0, 2]","[0, 1, 2]",True,362.0,119.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.06896551724137931,0.06428571428571428,0.06896551724137931,0.0
CASIM,random,1,34,0,51,29,29,1,[0],,False,,,,0,,,,
CASIM,random,1,35,0,14,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,35,0,20,14,14,0,"[1, 2]","[0, 1, 2]",True,225.0,214.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.06,0.06428571428571428,0.06,0.0
CASIM,random,1,35,0,34,20,20,0,[1],"[0, 1]",True,129.0,124.0,"[6, 2]",1,0.011764705882352941,0.075,0.011764705882352941,0.05
CASIM,random,1,35,0,34,20,20,2,[1],[2],True,528.0,43.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.08529411764705883,0.05,0.08529411764705883,0.0
CASIM,random,1,35,0,55,34,34,1,[0],[1],True,301.0,58.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.08727272727272728,0.08235294117647059,0.08727272727272728,0.0
CASIM,random,1,36,0,14,10,10,3,"[0, 1, 2]","[0, 1, 2, 3]",True,837.0,113.0,"[5, 0, 9, 6, 2, 1, 8]",1,0.1,0.05,0.1,0.014285714285714285
CASIM,random,1,36,0,14,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,36,0,32,14,14,2,"[0, 1]","[0, 1, 2]",True,531.0,47.0,"[6, 2]",1,0.028125,0.05,0.028125,0.05
CASIM,random,1,36,0,54,32,32,1,[0],[1],True,354.0,110.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.07222222222222222,0.071875,0.07222222222222222,0.0
CASIM,random,1,37,0,14,10,10,3,"[0, 1, 2]","[0, 1, 2, 3]",True,885.0,158.0,"[5, 0, 9, 6, 2, 1, 8]",1,0.07142857142857142,0.03,0.07142857142857142,0.02142857142857143
CASIM,random,1,37,0,14,10,10,4,"[0, 1, 2]","[1, 2, 4]",True,965.0,5.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.07857142857142857,0.05,0.07857142857142857,0.03571428571428571
CASIM,random,1,37,0,34,14,14,2,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,37,0,44,34,34,0,[1],"[0, 1]",True,0.0,0.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.07727272727272727,0.07647058823529412,0.07727272727272727,0.0
CASIM,random,1,37,0,54,44,44,1,[0],[1],True,351.0,107.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.07777777777777778,0.0659090909090909,0.07777777777777778,0.0
CASIM,random,1,38,0,14,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,38,0,14,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,38,0,34,14,14,2,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,38,0,56,34,34,1,[0],[1],True,316.0,73.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.08928571428571429,0.07647058823529412,0.08928571428571429,0.0
CASIM,random,1,39,0,14,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,39,0,14,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,39,0,34,14,14,2,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,39,0,55,34,34,1,[0],[1],True,411.0,163.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.08545454545454545,0.07352941176470588,0.08545454545454545,0.0
CASIM,random,1,40,0,14,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,40,0,14,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,40,0,29,14,14,0,"[1, 2]",,False,,,,0,,,,
CASIM,random,1,40,0,55,29,29,1,[0],[1],True,302.0,59.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.1,0.09655172413793103,0.1,0.0
CASIM,random,1,41,0,14,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,41,0,14,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,41,0,34,14,14,2,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,41,0,56,34,34,1,[0],[1],True,473.0,222.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.08214285714285714,0.07647058823529412,0.08214285714285714,0.0
CASIM,random,1,42,0,14,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,42,0,14,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,42,0,34,14,14,2,"[0, 1]",,False,,,,0,,,,
CASIM,random,1,42,0,55,34,34,1,[0],[1],True,276.0,34.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.08727272727272728,0.07352941176470588,0.08727272727272728,0.0
CASIM,random,1,43,0,14,10,10,3,"[0, 1, 2]","[0, 1, 2, 3]",True,885.0,158.0,"[5, 0, 9, 6, 2, 1, 8]",1,0.08571428571428572,0.05,0.08571428571428572,0.02142857142857143
CASIM,random,1,43,0,14,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
CASIM,random,1,43,0,20,14,14,0,"[1, 2]",,False,,,,0,,,,
CASIM,random,1,43,0,34,20,20,2,"[0, 1]",[2],True,608.0,121.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.09411764705882353,0.075,0.09411764705882353,0.0
CASIM,random,1,44,0,14,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
