classifier,strategy,fold,sample_idx,true_class,bif_step,last_bif_step,start_step,target_class,orig_set,cf_set,found,neighbor_global_idx,neighbor_rank,var_indices,attempts,cost,dist_nn_orig_segment,dist_cf_orig,dist_cf_nn
MBW_LR,random,1,4,0,60,38,38,1,[0],[1],True,380.0,133.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.08666666666666667,0.07368421052631578,0.08666666666666667,0.0
MBW_LR,random,1,5,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,5,0,18,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,5,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,5,0,38,33,33,2,"[0, 1]",[2],True,529.0,45.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.10789473684210527,0.09090909090909091,0.10789473684210527,0.0
MBW_LR,random,1,5,0,60,38,38,1,[0],[1],True,273.0,31.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.08833333333333333,0.07631578947368421,0.08833333333333333,0.0
MBW_LR,random,1,6,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,6,0,18,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,6,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,6,0,38,33,33,2,"[0, 1]",[2],True,643.0,153.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.10263157894736842,0.07575757575757576,0.10263157894736842,0.0
MBW_LR,random,1,6,0,60,38,38,1,[0],[1],True,457.0,208.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.09333333333333334,0.07631578947368421,0.09333333333333334,0.0
MBW_LR,random,1,7,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,7,0,18,10,10,4,"[0, 1, 2]",[4],True,1021.0,59.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.11666666666666667,0.05,0.11666666666666667,0.044444444444444446
MBW_LR,random,1,7,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,7,0,38,33,33,2,"[0, 1]",[2],True,717.0,226.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.11315789473684211,0.08787878787878788,0.11315789473684211,0.0
MBW_LR,random,1,7,0,60,38,38,1,[0],[1],True,297.0,54.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.095,0.07368421052631578,0.095,0.0
MBW_LR,random,1,8,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,8,0,18,10,10,4,"[0, 1, 2]",[4],True,1131.0,165.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.10555555555555556,0.04,0.10555555555555556,0.03888888888888889
MBW_LR,random,1,8,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,8,0,38,33,33,2,"[0, 1]",[2],True,568.0,84.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.12368421052631579,0.1,0.12368421052631579,0.0
MBW_LR,random,1,8,0,60,38,38,1,[0],[1],True,411.0,163.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.09166666666666666,0.0868421052631579,0.09166666666666666,0.0
MBW_LR,random,1,9,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,9,0,18,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,9,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,9,0,38,33,33,2,"[0, 1]",[2],True,526.0,42.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.11578947368421053,0.09090909090909091,0.11578947368421053,0.0
MBW_LR,random,1,9,0,60,38,38,1,[0],[1],True,393.0,146.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.10166666666666667,0.06315789473684211,0.10166666666666667,0.0
MBW_LR,random,1,10,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,10,0,18,10,10,4,"[0, 1, 2]",[4],True,1199.0,228.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.09444444444444444,0.05,0.09444444444444444,0.03333333333333333
MBW_LR,random,1,10,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,10,0,38,33,33,2,"[0, 1]",[2],True,521.0,37.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.10789473684210527,0.08484848484848485,0.10789473684210527,0.0
MBW_LR,random,1,10,0,60,38,38,1,[0],[1],True,427.0,178.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.09166666666666666,0.07631578947368421,0.09166666666666666,0.0
MBW_LR,random,1,11,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,11,0,18,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,11,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,11,0,38,33,33,2,"[0, 1]",[2],True,521.0,37.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.11315789473684211,0.08484848484848485,0.11315789473684211,0.0
MBW_LR,random,1,11,0,60,38,38,1,[0],[1],True,353.0,107.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.09833333333333333,0.07894736842105263,0.09833333333333333,0.0
MBW_LR,random,1,12,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,12,0,18,10,10,4,"[0, 1, 2]",[4],True,1068.0,103.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.13333333333333333,0.05,0.13333333333333333,0.03333333333333333
MBW_LR,random,1,12,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,12,0,38,33,33,2,"[0, 1]",[2],True,521.0,37.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.10789473684210527,0.07878787878787878,0.10789473684210527,0.0
MBW_LR,random,1,12,0,60,38,38,1,[0],[1],True,255.0,14.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.085,0.06315789473684211,0.085,0.0
MBW_LR,random,1,13,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,13,0,18,10,10,4,"[0, 1, 2]",[4],True,1021.0,59.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.08333333333333333,0.03,0.08333333333333333,0.044444444444444446
MBW_LR,random,1,13,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,13,0,38,33,33,2,"[0, 1]",[2],True,702.0,211.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.09736842105263158,0.07575757575757576,0.09736842105263158,0.0
MBW_LR,random,1,13,0,60,38,38,1,[0],[1],True,351.0,105.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.09,0.07631578947368421,0.09,0.0
MBW_LR,random,1,14,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,14,0,18,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,14,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,14,0,38,33,33,2,"[0, 1]",[2],True,538.0,54.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.10526315789473684,0.0696969696969697,0.10526315789473684,0.0
MBW_LR,random,1,14,0,60,38,38,1,[0],[1],True,469.0,218.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.09166666666666666,0.07894736842105263,0.09166666666666666,0.0
MBW_LR,random,1,15,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,15,0,18,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,15,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,15,0,38,33,33,2,"[0, 1]",[2],True,587.0,102.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.12368421052631579,0.1,0.12368421052631579,0.0
MBW_LR,random,1,15,0,60,38,38,1,[0],[1],True,446.0,197.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.10166666666666667,0.07631578947368421,0.10166666666666667,0.0
MBW_LR,random,1,16,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,16,0,18,10,10,4,"[0, 1, 2]",[4],True,1107.0,142.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.12777777777777777,0.08,0.12777777777777777,0.022222222222222223
MBW_LR,random,1,16,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,16,0,38,33,33,2,"[0, 1]",[2],True,489.0,8.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.11578947368421053,0.07575757575757576,0.11578947368421053,0.0
MBW_LR,random,1,16,0,60,38,38,1,[0],[1],True,401.0,154.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.09833333333333333,0.08421052631578947,0.09833333333333333,0.0
MBW_LR,random,1,17,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,17,0,18,10,10,4,"[0, 1, 2]",[4],True,1068.0,103.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.12222222222222222,0.06,0.12222222222222222,0.03333333333333333
MBW_LR,random,1,17,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,17,0,38,33,33,2,"[0, 1]",[2],True,687.0,197.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.10789473684210527,0.09090909090909091,0.10789473684210527,0.0
MBW_LR,random,1,17,0,60,38,38,1,[0],[1],True,380.0,133.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.08833333333333333,0.060526315789473685,0.08833333333333333,0.0
MBW_LR,random,1,18,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,18,0,18,10,10,4,"[0, 1, 2]",[4],True,1021.0,59.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.1,0.05,0.1,0.044444444444444446
MBW_LR,random,1,18,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,18,0,38,33,33,2,"[0, 1]",[2],True,670.0,180.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.11578947368421053,0.08484848484848485,0.11578947368421053,0.0
MBW_LR,random,1,18,0,60,38,38,1,[0],[1],True,371.0,125.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.085,0.05789473684210526,0.085,0.0
MBW_LR,random,1,19,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,19,0,18,10,10,4,"[0, 1, 2]",[4],True,1101.0,136.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.1,0.06,0.1,0.044444444444444446
MBW_LR,random,1,19,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,19,0,38,33,33,2,"[0, 1]",[2],True,522.0,38.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.11315789473684211,0.08484848484848485,0.11315789473684211,0.0
MBW_LR,random,1,19,0,60,38,38,1,[0],[1],True,333.0,88.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.09333333333333334,0.08421052631578947,0.09333333333333334,0.0
MBW_LR,random,1,20,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,20,0,18,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,20,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,20,0,38,33,33,2,"[0, 1]",[2],True,521.0,37.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.10789473684210527,0.08181818181818182,0.10789473684210527,0.0
MBW_LR,random,1,20,0,60,38,38,1,[0],[1],True,262.0,21.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.085,0.060526315789473685,0.085,0.0
MBW_LR,random,1,21,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,21,0,18,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,21,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,21,0,38,33,33,2,"[0, 1]",[2],True,582.0,97.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.10526315789473684,0.08484848484848485,0.10526315789473684,0.0
MBW_LR,random,1,21,0,60,38,38,1,[0],[1],True,255.0,14.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.09166666666666666,0.06842105263157895,0.09166666666666666,0.0
MBW_LR,random,1,22,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,22,0,18,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,22,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,22,0,38,33,33,2,"[0, 1]",[2],True,483.0,3.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.12105263157894737,0.09393939393939393,0.12105263157894737,0.0
MBW_LR,random,1,22,0,60,38,38,1,[0],[1],True,249.0,8.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.09166666666666666,0.07105263157894737,0.09166666666666666,0.0
MBW_LR,random,1,23,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,23,0,18,10,10,4,"[0, 1, 2]",[4],True,1101.0,136.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.1,0.05,0.1,0.044444444444444446
MBW_LR,random,1,23,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,23,0,38,33,33,2,"[0, 1]",[2],True,702.0,211.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.1,0.0696969696969697,0.1,0.0
MBW_LR,random,1,23,0,60,38,38,1,[0],[1],True,354.0,108.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.09166666666666666,0.07368421052631578,0.09166666666666666,0.0
MBW_LR,random,1,24,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,24,0,18,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,24,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,24,0,38,33,33,2,"[0, 1]",[2],True,663.0,173.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.11052631578947368,0.07878787878787878,0.11052631578947368,0.0
MBW_LR,random,1,24,0,60,38,38,1,[0],[1],True,255.0,14.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.095,0.07894736842105263,0.095,0.0
MBW_LR,random,1,25,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,25,0,18,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,25,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,25,0,38,33,33,2,"[0, 1]",[2],True,525.0,41.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.11578947368421053,0.1,0.11578947368421053,0.0
MBW_LR,random,1,25,0,60,38,38,1,[0],[1],True,359.0,113.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.09333333333333334,0.07105263157894737,0.09333333333333334,0.0
MBW_LR,random,1,26,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,26,0,18,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,26,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,26,0,38,33,33,2,"[0, 1]",[2],True,498.0,16.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.10263157894736842,0.07878787878787878,0.10263157894736842,0.0
MBW_LR,random,1,26,0,60,38,38,1,[0],[1],True,354.0,108.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.08666666666666667,0.05789473684210526,0.08666666666666667,0.0
MBW_LR,random,1,27,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,27,0,18,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,27,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,27,0,38,33,33,2,"[0, 1]",[2],True,674.0,184.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.10789473684210527,0.08181818181818182,0.10789473684210527,0.0
MBW_LR,random,1,27,0,60,38,38,1,[0],[1],True,333.0,88.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.09,0.07894736842105263,0.09,0.0
MBW_LR,random,1,28,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,28,0,18,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,28,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,28,0,38,33,33,2,"[0, 1]",[2],True,498.0,16.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.10263157894736842,0.07878787878787878,0.10263157894736842,0.0
MBW_LR,random,1,28,0,60,38,38,1,[0],[1],True,438.0,189.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.08666666666666667,0.05789473684210526,0.08666666666666667,0.0
MBW_LR,random,1,29,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,29,0,18,10,10,4,"[0, 1, 2]",[4],True,1021.0,59.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.12222222222222222,0.08,0.12222222222222222,0.044444444444444446
MBW_LR,random,1,29,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,29,0,38,33,33,2,"[0, 1]",[2],True,685.0,195.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.12105263157894737,0.09393939393939393,0.12105263157894737,0.0
MBW_LR,random,1,29,0,60,38,38,1,[0],[1],True,331.0,86.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.08833333333333333,0.06842105263157895,0.08833333333333333,0.0
MBW_LR,random,1,30,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,30,0,18,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,30,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,30,0,38,33,33,2,"[0, 1]",[2],True,501.0,18.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.11842105263157894,0.09393939393939393,0.11842105263157894,0.0
MBW_LR,random,1,30,0,60,38,38,1,[0],[1],True,385.0,138.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.10166666666666667,0.07631578947368421,0.10166666666666667,0.0
MBW_LR,random,1,31,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,31,0,18,10,10,4,"[0, 1, 2]",[4],True,1107.0,142.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.14444444444444443,0.1,0.14444444444444443,0.022222222222222223
MBW_LR,random,1,31,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,31,0,38,33,33,2,"[0, 1]",[2],True,687.0,197.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.11578947368421053,0.09393939393939393,0.11578947368421053,0.0
MBW_LR,random,1,31,0,60,38,38,1,[0],[1],True,473.0,222.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.08833333333333333,0.06842105263157895,0.08833333333333333,0.0
MBW_LR,random,1,32,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,32,0,18,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,32,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,32,0,38,33,33,2,"[0, 1]",[2],True,525.0,41.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.11842105263157894,0.09393939393939393,0.11842105263157894,0.0
MBW_LR,random,1,32,0,60,38,38,1,[0],[1],True,252.0,11.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.09833333333333333,0.08421052631578947,0.09833333333333333,0.0
MBW_LR,random,1,33,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,33,0,18,10,10,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,33,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,33,0,38,33,33,2,"[0, 1]",[2],True,570.0,86.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.10789473684210527,0.08181818181818182,0.10789473684210527,0.0
MBW_LR,random,1,33,0,60,38,38,1,[0],[1],True,336.0,91.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.08666666666666667,0.06578947368421052,0.08666666666666667,0.0
MBW_LR,random,1,34,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,34,0,18,10,10,4,"[0, 1, 2]",[4],True,1021.0,59.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.1111111111111111,0.07,0.1111111111111111,0.044444444444444446
MBW_LR,random,1,34,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,34,0,38,33,33,2,"[0, 1]",[2],True,643.0,153.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.10263157894736842,0.07878787878787878,0.10263157894736842,0.0
MBW_LR,random,1,34,0,60,38,38,1,[0],[1],True,362.0,116.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.10333333333333333,0.07631578947368421,0.10333333333333333,0.0
MBW_LR,random,1,35,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,35,0,18,10,10,4,"[0, 1, 2]",[4],True,1039.0,77.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.09444444444444444,0.05,0.09444444444444444,0.03333333333333333
MBW_LR,random,1,35,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,35,0,38,33,33,2,"[0, 1]",[2],True,521.0,37.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.11052631578947368,0.08787878787878788,0.11052631578947368,0.0
MBW_LR,random,1,35,0,60,38,38,1,[0],[1],True,370.0,124.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.09666666666666666,0.05789473684210526,0.09666666666666666,0.0
MBW_LR,random,1,36,0,18,10,10,3,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,36,0,18,10,10,4,"[0, 1, 2]",[4],True,1021.0,59.0,"[0, 6, 8, 1, 9, 5, 2, 7]",1,0.1111111111111111,0.06,0.1111111111111111,0.044444444444444446
MBW_LR,random,1,36,0,33,18,18,4,"[0, 1, 2]",,False,,,,0,,,,
MBW_LR,random,1,36,0,38,33,33,2,"[0, 1]",[2],True,517.0,33.0,"[1, 8, 7, 5, 4, 9, 0, 3, 6, 2]",1,0.11052631578947368,0.08787878787878788,0.11052631578947368,0.0
MBW_LR,random,1,36,0,60,38,38,1,[0],[1],True,354.0,108.0,"[2, 5, 9, 4, 8, 7, 0, 3, 1]",1,0.09,0.06842105263157895,0.09,0.0
