classifier,strategy,fold,sample_idx,true_class,bif_step,last_bif_step,start_step,target_class,orig_set,cf_set,found,neighbor_global_idx,neighbor_rank,var_indices,attempts,cost,dist_nn_orig_segment,dist_cf_orig,dist_cf_nn
CASIM,all,1,2,0,14,10,10,3,"[0, 1]","[1, 3, 4]",True,832,108,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.10714285714285714,0.07,0.10714285714285714,0.0
CASIM,all,1,2,0,14,10,10,4,"[0, 1]","[3, 4]",True,1048,84,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.11428571428571428,0.08,0.11428571428571428,0.0
CASIM,all,1,2,0,33,14,14,2,"[0, 1]",[2],True,489,6,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09090909090909091,0.06428571428571428,0.09090909090909091,0.0
CASIM,all,1,2,0,55,33,33,1,[0],[1],True,350,107,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08545454545454545,0.051515151515151514,0.08545454545454545,0.0
CASIM,all,1,3,0,14,10,10,0,"[1, 2]","[0, 1, 2]",True,30,27,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.04285714285714286,0.04,0.04285714285714286,0.0
CASIM,all,1,3,0,14,10,10,3,"[1, 2]","[3, 4]",True,833,109,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.07857142857142857,0.05,0.07857142857142857,0.0
CASIM,all,1,3,0,14,10,10,4,"[1, 2]","[3, 4]",True,1005,42,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08571428571428572,0.03,0.08571428571428572,0.0
CASIM,all,1,3,0,30,14,14,0,"[1, 2]","[0, 1, 2]",True,22,19,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.06333333333333334,0.05714285714285714,0.06333333333333334,0.0
CASIM,all,1,3,0,56,30,30,1,[0],[1],True,374,126,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08392857142857142,0.04666666666666667,0.08392857142857142,0.0
CASIM,all,1,4,0,14,10,10,1,"[0, 2]","[0, 1]",True,301,56,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.03571428571428571,0.04,0.03571428571428571,0.0
CASIM,all,1,4,0,14,10,10,3,"[0, 2]","[1, 3, 4]",True,933,203,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.10714285714285714,0.08,0.10714285714285714,0.0
CASIM,all,1,4,0,14,10,10,4,"[0, 2]","[3, 4]",True,1171,201,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.10714285714285714,0.05,0.10714285714285714,0.0
CASIM,all,1,4,0,34,14,14,2,"[0, 1]",[2],True,493,11,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09705882352941177,0.05714285714285714,0.09705882352941177,0.0
CASIM,all,1,4,0,55,34,34,1,[0],[1],True,411,163,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.0890909090909091,0.08529411764705883,0.0890909090909091,0.0
CASIM,all,1,5,0,14,10,10,3,"[0, 1, 2]","[3, 4]",True,833,109,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.11428571428571428,0.05,0.11428571428571428,0.0
CASIM,all,1,5,0,14,10,10,4,"[0, 1, 2]","[3, 4]",True,1048,84,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.11428571428571428,0.04,0.11428571428571428,0.0
CASIM,all,1,5,0,34,14,14,2,"[0, 1]",[2],True,559,74,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08529411764705883,0.06428571428571428,0.08529411764705883,0.0
CASIM,all,1,5,0,56,34,34,1,[0],[1],True,273,31,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08035714285714286,0.08235294117647059,0.08035714285714286,0.0
CASIM,all,1,6,0,14,10,10,2,"[0, 1]","[0, 1, 2]",True,488,7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.05714285714285714,0.06,0.05714285714285714,0.0
CASIM,all,1,6,0,14,10,10,3,"[0, 1]","[1, 3, 4]",True,933,203,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08571428571428572,0.05,0.08571428571428572,0.0
CASIM,all,1,6,0,14,10,10,4,"[0, 1]","[1, 4]",True,1036,73,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.1,0.06,0.1,0.0
CASIM,all,1,6,0,34,14,14,2,"[0, 1]",[2],True,559,74,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08529411764705883,0.05714285714285714,0.08529411764705883,0.0
CASIM,all,1,6,0,40,34,34,0,[1],"[0, 1]",True,22,19,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.0625,0.061764705882352944,0.0625,0.0
CASIM,all,1,6,0,52,40,40,1,[0],[1],True,403,156,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.075,0.075,0.075,0.0
CASIM,all,1,7,0,14,10,10,3,"[0, 1, 2]","[3, 4]",True,833,109,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.12142857142857143,0.07,0.12142857142857143,0.0
CASIM,all,1,7,0,14,10,10,4,"[0, 1, 2]","[3, 4]",True,1079,114,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.11428571428571428,0.04,0.11428571428571428,0.0
CASIM,all,1,7,0,34,14,14,1,[0],"[0, 1]",True,316,73,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.06764705882352941,0.09285714285714286,0.06764705882352941,0.0
CASIM,all,1,7,0,34,14,14,2,[0],[2],True,538,53,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.1,0.07857142857142857,0.1,0.0
CASIM,all,1,7,0,53,34,34,1,[0],[1],True,316,72,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.07924528301886792,0.06764705882352941,0.07924528301886792,0.0
CASIM,all,1,8,0,14,10,10,3,"[0, 1, 2]","[3, 4]",True,726,6,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.07142857142857142,0.03,0.07142857142857142,0.0
CASIM,all,1,8,0,14,10,10,4,"[0, 1, 2]","[1, 3, 4]",True,1007,44,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08571428571428572,0.06,0.08571428571428572,0.0
CASIM,all,1,8,0,33,14,14,2,"[0, 1]",[2],True,568,82,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.1,0.07857142857142857,0.1,0.0
CASIM,all,1,8,0,55,33,33,1,[0],[1],True,411,163,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08,0.08181818181818182,0.08,0.0
CASIM,all,1,9,0,14,10,10,4,"[0, 1, 2]","[3, 4]",True,1171,201,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.11428571428571428,0.04,0.11428571428571428,0.0
CASIM,all,1,9,0,34,14,14,2,"[0, 1]",[2],True,526,41,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09705882352941177,0.1,0.09705882352941177,0.0
CASIM,all,1,9,0,55,34,34,1,[0],[1],True,393,146,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.0890909090909091,0.06470588235294118,0.0890909090909091,0.0
CASIM,all,1,10,0,14,10,10,3,"[0, 1, 2]","[3, 4]",True,833,109,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09285714285714286,0.05,0.09285714285714286,0.0
CASIM,all,1,10,0,14,10,10,4,"[0, 1, 2]","[0, 1, 4]",True,1199,228,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.10714285714285714,0.05,0.10714285714285714,0.0
CASIM,all,1,10,0,34,14,14,2,"[0, 1]",[2],True,521,36,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08823529411764706,0.07142857142857142,0.08823529411764706,0.0
CASIM,all,1,10,0,55,34,34,1,[0],[1],True,427,178,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08363636363636363,0.06764705882352941,0.08363636363636363,0.0
CASIM,all,1,11,0,14,10,10,4,"[0, 1, 2]","[1, 4]",True,1036,73,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.11428571428571428,0.07,0.11428571428571428,0.0
CASIM,all,1,11,0,34,14,14,2,"[0, 1]",[2],True,521,36,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08529411764705883,0.05714285714285714,0.08529411764705883,0.0
CASIM,all,1,11,0,54,34,34,1,[0],[1],True,438,190,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08148148148148149,0.07058823529411765,0.08148148148148149,0.0
CASIM,all,1,12,0,14,10,10,3,"[0, 1, 2]","[1, 3, 4]",True,933,203,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.1,0.06,0.1,0.0
CASIM,all,1,12,0,14,10,10,4,"[0, 1, 2]","[1, 4]",True,1036,73,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.11428571428571428,0.07,0.11428571428571428,0.0
CASIM,all,1,12,0,34,14,14,2,"[0, 1]",[2],True,521,36,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08235294117647059,0.07142857142857142,0.08235294117647059,0.0
CASIM,all,1,12,0,55,34,34,1,[0],[1],True,405,157,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.07636363636363637,0.07647058823529412,0.07636363636363637,0.0
CASIM,all,1,13,0,14,10,10,3,"[0, 1, 2]","[3, 4]",True,843,119,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.1,0.06,0.1,0.0
CASIM,all,1,13,0,14,10,10,4,"[0, 1, 2]","[3, 4]",True,1048,84,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09285714285714286,0.04,0.09285714285714286,0.0
CASIM,all,1,13,0,26,14,14,0,"[1, 2]","[0, 1, 2]",True,156,150,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.05,0.04285714285714286,0.05,0.0
CASIM,all,1,13,0,34,26,26,2,"[0, 1]",[2],True,702,212,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.07647058823529412,0.06538461538461539,0.07647058823529412,0.0
CASIM,all,1,13,0,56,34,34,1,[0],[1],True,351,106,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08035714285714286,0.07352941176470588,0.08035714285714286,0.0
CASIM,all,1,14,0,14,10,10,3,"[0, 1, 2]","[1, 3, 4]",True,933,203,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.07142857142857142,0.03,0.07142857142857142,0.0
CASIM,all,1,14,0,14,10,10,4,"[0, 1, 2]","[3, 4]",True,1042,79,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.1,0.04,0.1,0.0
CASIM,all,1,14,0,34,14,14,2,"[0, 1]",[2],True,640,152,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.07647058823529412,0.06428571428571428,0.07647058823529412,0.0
CASIM,all,1,14,0,55,34,34,1,[0],[1],True,240,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.07818181818181819,0.05588235294117647,0.07818181818181819,0.0
CASIM,all,1,15,0,14,10,10,2,"[0, 1]","[0, 1, 2]",True,522,40,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.05714285714285714,0.05,0.05714285714285714,0.0
CASIM,all,1,15,0,14,10,10,3,"[0, 1]","[3, 4]",True,870,144,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.12142857142857143,0.05,0.12142857142857143,0.0
CASIM,all,1,15,0,14,10,10,4,"[0, 1]","[3, 4]",True,1048,84,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.12142857142857143,0.06,0.12142857142857143,0.0
CASIM,all,1,15,0,22,14,14,1,"[0, 2]","[0, 1, 2]",True,246,6,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.07272727272727272,0.07142857142857142,0.07272727272727272,0.0
CASIM,all,1,15,0,32,22,22,2,"[0, 1]",[2],True,552,68,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08125,0.08181818181818182,0.08125,0.0
CASIM,all,1,15,0,40,32,32,1,[0],"[0, 1]",True,246,6,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.075,0.071875,0.075,0.0
CASIM,all,1,15,0,55,40,40,1,[0],[1],True,354,110,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.0890909090909091,0.085,0.0890909090909091,0.0
CASIM,all,1,16,0,14,10,10,3,"[0, 1, 2]","[3, 4]",True,764,44,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.12857142857142856,0.04,0.12857142857142856,0.0
CASIM,all,1,16,0,14,10,10,4,"[0, 1, 2]","[3, 4]",True,1040,77,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.11428571428571428,0.06,0.11428571428571428,0.0
CASIM,all,1,16,0,34,14,14,2,"[0, 1]",[2],True,489,7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08529411764705883,0.05714285714285714,0.08529411764705883,0.0
CASIM,all,1,16,0,56,34,34,1,[0],[1],True,380,132,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09464285714285714,0.07647058823529412,0.09464285714285714,0.0
CASIM,all,1,17,0,14,10,10,3,"[0, 1, 2]",[3],True,945,215,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.10714285714285714,0.06,0.10714285714285714,0.0
CASIM,all,1,17,0,14,10,10,4,"[0, 1, 2]","[3, 4]",True,1145,177,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.12142857142857143,0.05,0.12142857142857143,0.0
CASIM,all,1,17,0,18,14,14,2,"[0, 1]","[0, 1, 2]",True,649,162,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.05555555555555555,0.05,0.05555555555555555,0.0
CASIM,all,1,17,0,50,18,18,0,[1],"[0, 1]",True,129,124,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.068,0.06111111111111111,0.068,0.0
CASIM,all,1,18,0,14,10,10,1,[0],"[0, 1, 2]",True,283,40,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.06428571428571428,0.06,0.06428571428571428,0.0
CASIM,all,1,18,0,14,10,10,2,[0],"[0, 1, 2]",True,718,227,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.05714285714285714,0.05,0.05714285714285714,0.0
CASIM,all,1,18,0,14,10,10,3,[0],"[3, 4]",True,748,28,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.12142857142857143,0.07,0.12142857142857143,0.0
CASIM,all,1,18,0,14,10,10,4,[0],"[0, 1, 2, 4]",True,1081,116,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.10714285714285714,0.04,0.10714285714285714,0.0
CASIM,all,1,18,0,24,14,14,2,"[0, 1]","[0, 1, 2]",True,718,227,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.058333333333333334,0.05714285714285714,0.058333333333333334,0.0
CASIM,all,1,18,0,34,24,24,2,"[0, 1]",[2],True,670,181,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09411764705882353,0.07083333333333333,0.09411764705882353,0.0
CASIM,all,1,18,0,56,34,34,1,[0],[1],True,371,124,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.075,0.061764705882352944,0.075,0.0
CASIM,all,1,19,0,14,10,10,3,"[0, 1, 2]","[3, 4]",True,833,109,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09285714285714286,0.05,0.09285714285714286,0.0
CASIM,all,1,19,0,14,10,10,4,"[0, 1, 2]","[3, 4]",True,1048,84,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.10714285714285714,0.06,0.10714285714285714,0.0
CASIM,all,1,19,0,34,14,14,2,"[0, 1]",[2],True,643,155,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08823529411764706,0.08571428571428572,0.08823529411764706,0.0
CASIM,all,1,19,0,54,34,34,1,[0],[1],True,328,85,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08148148148148149,0.08823529411764706,0.08148148148148149,0.0
CASIM,all,1,20,0,14,10,10,3,"[0, 1, 2]","[1, 3, 4]",True,933,203,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09285714285714286,0.07,0.09285714285714286,0.0
CASIM,all,1,20,0,14,10,10,4,"[0, 1, 2]","[3, 4]",True,1156,188,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09285714285714286,0.04,0.09285714285714286,0.0
CASIM,all,1,20,0,34,14,14,2,"[0, 1]",[2],True,710,220,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.07647058823529412,0.05714285714285714,0.07647058823529412,0.0
CASIM,all,1,20,0,55,34,34,1,[0],[1],True,262,21,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.07090909090909091,0.058823529411764705,0.07090909090909091,0.0
CASIM,all,1,21,0,14,10,10,3,"[0, 1, 2]","[3, 4]",True,833,109,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08571428571428572,0.04,0.08571428571428572,0.0
CASIM,all,1,21,0,14,10,10,4,"[0, 1, 2]","[3, 4]",True,1005,42,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09285714285714286,0.02,0.09285714285714286,0.0
CASIM,all,1,21,0,34,14,14,2,"[0, 1]",[2],True,582,97,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08529411764705883,0.06428571428571428,0.08529411764705883,0.0
CASIM,all,1,21,0,56,34,34,1,[0],[1],True,260,19,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08571428571428572,0.07352941176470588,0.08571428571428572,0.0
CASIM,all,1,22,0,14,10,10,3,"[0, 1, 2]","[1, 3, 4]",True,933,203,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.11428571428571428,0.08,0.11428571428571428,0.0
CASIM,all,1,22,0,14,10,10,4,"[0, 1, 2]","[1, 3, 4]",True,1007,44,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.11428571428571428,0.07,0.11428571428571428,0.0
CASIM,all,1,22,0,31,14,14,2,"[0, 1]",[2],True,566,85,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.07419354838709677,0.08571428571428572,0.07419354838709677,0.0
CASIM,all,1,22,0,40,31,31,0,[1],"[0, 1]",True,62,57,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.06,0.06451612903225806,0.06,0.0
CASIM,all,1,22,0,55,40,40,1,[0],[1],True,438,189,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08181818181818182,0.0725,0.08181818181818182,0.0
CASIM,all,1,23,0,14,10,10,3,"[0, 1, 2]","[3, 4]",True,758,38,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09285714285714286,0.02,0.09285714285714286,0.0
CASIM,all,1,23,0,14,10,10,4,"[0, 1, 2]","[3, 4]",True,992,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09285714285714286,0.02,0.09285714285714286,0.0
CASIM,all,1,23,0,34,14,14,2,"[0, 1]",[2],True,702,212,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.07352941176470588,0.04285714285714286,0.07352941176470588,0.0
CASIM,all,1,23,0,56,34,34,1,[0],[1],True,354,108,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08035714285714286,0.07647058823529412,0.08035714285714286,0.0
CASIM,all,1,24,0,14,10,10,3,"[0, 1, 2]","[1, 3, 4]",True,933,203,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.12142857142857143,0.08,0.12142857142857143,0.0
CASIM,all,1,24,0,14,10,10,4,"[0, 1, 2]","[3, 4]",True,1066,102,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.1357142857142857,0.06,0.1357142857142857,0.0
CASIM,all,1,24,0,19,14,14,1,"[0, 2]","[0, 1, 2]",True,427,180,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.07368421052631578,0.08571428571428572,0.07368421052631578,0.0
CASIM,all,1,24,0,31,19,19,2,"[0, 1]",[2],True,608,121,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.06129032258064516,0.07368421052631578,0.06129032258064516,0.0
CASIM,all,1,24,0,55,31,31,1,[0],[1],True,260,19,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08727272727272728,0.07741935483870968,0.08727272727272728,0.0
CASIM,all,1,25,0,14,10,10,3,"[0, 1, 2]","[3, 4]",True,843,119,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.12142857142857143,0.07,0.12142857142857143,0.0
CASIM,all,1,25,0,14,10,10,4,"[0, 1, 2]","[3, 4]",True,1010,47,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.12142857142857143,0.06,0.12142857142857143,0.0
CASIM,all,1,25,0,34,14,14,2,"[0, 1]",[2],True,517,32,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09411764705882353,0.1,0.09411764705882353,0.0
CASIM,all,1,26,0,14,10,10,3,"[0, 1, 2]","[3, 4]",True,833,109,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.12857142857142856,0.08,0.12857142857142856,0.0
CASIM,all,1,26,0,14,10,10,4,"[0, 1, 2]","[1, 3, 4]",True,1007,44,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.12142857142857143,0.07,0.12142857142857143,0.0
CASIM,all,1,26,0,34,14,14,2,"[0, 1]",[2],True,498,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08235294117647059,0.05714285714285714,0.08235294117647059,0.0
CASIM,all,1,26,0,54,34,34,1,[0],[1],True,354,110,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.06851851851851852,0.052941176470588235,0.06851851851851852,0.0
CASIM,all,1,27,0,14,10,10,2,"[0, 1]","[0, 1, 2]",True,627,138,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.02857142857142857,0.03,0.02857142857142857,0.0
CASIM,all,1,27,0,14,10,10,3,"[0, 1]","[1, 3, 4]",True,933,203,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.1,0.08,0.1,0.0
CASIM,all,1,27,0,14,10,10,4,"[0, 1]","[1, 3, 4]",True,1007,44,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08571428571428572,0.05,0.08571428571428572,0.0
CASIM,all,1,27,0,34,14,14,2,"[0, 1]",[2],True,547,62,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.07941176470588235,0.05714285714285714,0.07941176470588235,0.0
CASIM,all,1,27,0,56,34,34,1,[0],[1],True,333,88,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08214285714285714,0.07352941176470588,0.08214285714285714,0.0
CASIM,all,1,28,0,14,10,10,3,"[0, 1, 2]","[3, 4]",True,946,216,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.1,0.05,0.1,0.0
CASIM,all,1,28,0,14,10,10,4,"[0, 1, 2]","[1, 3, 4]",True,1007,44,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.10714285714285714,0.06,0.10714285714285714,0.0
CASIM,all,1,28,0,34,14,14,2,"[0, 1]",[2],True,498,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.08235294117647059,0.02857142857142857,0.08235294117647059,0.0
CASIM,all,1,28,0,54,34,34,1,[0],[1],True,438,190,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.07592592592592592,0.05588235294117647,0.07592592592592592,0.0
CASIM,all,1,29,0,14,10,10,1,"[0, 2]","[0, 1, 2]",True,320,75,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.05714285714285714,0.05,0.05714285714285714,0.0
CASIM,all,1,29,0,14,10,10,3,"[0, 2]","[3, 4]",True,759,39,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.12857142857142856,0.06,0.12857142857142856,0.0
CASIM,all,1,29,0,14,10,10,4,"[0, 2]","[3, 4]",True,1179,208,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.1357142857142857,0.08,0.1357142857142857,0.0
CASIM,all,1,29,0,34,14,14,2,"[0, 1]",[2],True,608,121,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09705882352941177,0.09285714285714286,0.09705882352941177,0.0
